Alert_ID,lat,lng,diseases,place_name,country,date,cases,link,Type,summary
8725696,53.42,-3,Measles,"Liverpool, England, United Kingdom",United Kingdom,7/12/2025,17,https://www.thetimes.com/article/bb286d33-cdac-4d99-8d62-be90f95899a1,,"A child has died from measles in Liverpool, prompting public health warnings about the dangers of low MMR vaccination rates. Infections are increasing due to low vaccination rates, leaving children vulnerable to the virus. Public health officials are concerned about the potential for the virus to spread rapidly. Local health authorities are coordinating a response, including vaccination clinics and outreach efforts, to address the rising number of cases and encourage parents to get their children vaccinated. "
8725647,23.95,-102.53,Measles,"Mexico City, Mexico City, Mexico",Mexico,7/11/2025,3171,https://udgtv.com/noticias/avanza-el-sarampion-en-mexico-suman-tres-mil-171-casos/277216,,"Measles is rapidly spreading across the country, with a significant increase in new cases reported. The disease has affected multiple states, and health officials anticipate a further rise in cases due to the upcoming vacation period. Efforts are being made to increase vaccination rates, but they are still below the recommended levels. The majority of those affected are children and young adults who were not vaccinated. "
8725628,51.11,10.39,Diphtheria,"Berlin, Berlin, Germany",Germany,7/10/2025,0,https://www.eurosurveillance.org/content/10.2807/1560-7917.ES.2025.30.27.2500116,,"This report details an outbreak of respiratory diphtheria in Germany, marking the first instance of autochthonous transmission in recent times. The investigation revealed a possible link between the cases and other diphtheria cases among vulnerable groups, including people experiencing homelessness and migrants. The study highlights the importance of vaccination and surveillance to prevent and control the spread of diphtheria, particularly in groups with limited access to healthcare. "
8725683,9.59,8.11,Measles,"Abuja, Nigeria, Nigeria",Nigeria,7/9/2025,1600,https://www.premiumtimesng.com/news/more-news/806097-msf-deploys-emergency-teams-as-measles-kills-24-children-in-zamfara.html,,"Médecins Sans Frontières (MSF) has launched an emergency measles vaccination campaign in Zurmi Local Government Area (LGA) in collaboration with the Zamfara State Ministry of Health. The campaign aims to quickly stop the spread of measles and prevent further fatalities. MSF is also screening children for malnutrition and referring those in need to health centers. The emergency response was prompted by a significant number of suspected measles cases, exceeding epidemic thresholds. The MSF is using fixed vaccination sites and mobile teams to reach children in remote areas, with the goal of vaccinating a large percentage of the target age group. The current outbreak is particularly severe in communities with limited vaccination services and difficult access to healthcare. MSF is appealing for support from partners and health authorities to ensure children receive necessary care and protection. "
8725743,-22,-49,Hepatitis A,"Sao Paulo, Sao Paulo, Brazil",Brazil,7/9/2025,949,https://g1.globo.com/sp/sao-paulo/noticia/2025/07/09/estado-de-sp-registra-aumento-de-90percent-em-casos-de-hepatite-a-no-1-semestre-veja-como-se-prevenir.ghtml,,"In the first half of 2025, there has been a significant increase in hepatitis A cases in the state of São Paulo compared to the same period in the previous year. Vaccination is the primary method of prevention, with specific recommendations for different age groups and individuals with certain health conditions. Public health officials are actively monitoring the situation and implementing measures such as training for healthcare professionals and testing for the population. The article also outlines several hygiene practices to prevent the spread of the disease, including thorough handwashing, proper food preparation, and sanitation. "
8725715,39.97,-97.56,Measles,"Kansas City, Missouri, United States",United States,7/9/2025,27,https://www.cdc.gov/measles/data-research/index.html,,"In 2025, multiple jurisdictions across the United States have reported confirmed measles cases. The majority of these cases are linked to outbreaks, with a higher percentage of cases associated with outbreaks compared to the previous year. The CDC is tracking confirmed cases and outbreaks, while individual states have the most current information. The data includes information on age, vaccination status, hospitalizations, and deaths related to the cases. "
8725595,36.1,138.48,Whooping Cough,"Tokyo, Tokyo, Japan",Japan,7/8/2025,3353,https://mainichi.jp/english/articles/20250708/p2g/00m/0na/039000c,,"Whooping cough cases in Japan have reached a new weekly high, surpassing any recorded since the current survey method began in 2018. The total number of cases reported this year has already exceeded the total from the previous year. The infection, a highly contagious respiratory illness, can cause serious complications, particularly for vulnerable individuals."
8725576,-35.38,-64.17,Hepatitis A,"Buenos Aires, Buenos Aires, Argentina",Argentina,7/8/2025,69,https://www.airedesantafe.com.ar/salud/brote-hepatitis-argentina-los-casos-aumentan-2025-y-la-vacunacion-cayo-un-80-n622193,,"Argentina is experiencing a resurgence of hepatitis A. Health officials are concerned about the outbreak, which is linked to a significant drop in vaccination rates. Experts attribute the rise in cases to both decreased vaccination and the effects of the post-pandemic period. They emphasize the importance of vaccination and encourage people to check their status and get vaccinated, especially those with risk factors. The vaccine is readily available at health centers. "
8725717,55.43,-101.87,Measles,Canada,Canada,7/7/2025,3703,https://health-infobase.canada.ca/measles-rubella/,,"In 2025, a measles outbreak is ongoing across multiple regions. The outbreak, which began in late 2024, has spread and is linked to a specific strain of the virus. "
8725671,-29,26,Measles,"Bloemfontein, Free State, South Africa",South Africa,7/5/2025,64,https://centralnews.co.za/free-state-health-department-confirms-measles-outbreak-in-lejweleputswa-urges-parents-to-vaccinate-children/,,"A measles outbreak has been confirmed in the Lejweleputswa District, prompting a public health alert. Health officials are urging community members to be aware of symptoms and to ensure children are vaccinated. The health department is deploying teams to monitor the situation, support local clinics, and assist with vaccination efforts. Residents are advised to monitor for symptoms, seek medical attention if needed, and practice good hygiene. "
8725551,41.47,74.56,Measles,"Bishkek, Chuy, Kyrgyzstan",Kyrgyzstan,7/3/2025,8558,https://reliefweb.int/report/kyrgyzstan/kyrgyzstan-measles-situation-2025-dref-operational-update-mdrkg021,,"Measles cases in Kyrgyzstan have increased significantly since the beginning of 2025. The majority of those affected were unvaccinated, with a significant portion of cases attributed to vaccination refusals. The government has not officially declared an outbreak. The situation reflects a broader regional trend of rising measles cases. Contributing factors include a lack of full vaccination coverage and growing anti-vaccination sentiment, fueled by misinformation and distrust. "
8725420,33,70,Polio,"Miram Shah, Federally Administered Tribal Areas, Pakistan",Pakistan,7/2/2025,14,https://www.dawn.com/news/1921551/new-polio-case-from-kp-takes-tally-to-14,,"A new case of polio has been confirmed in Pakistan, bringing the total number of cases for the year to date to a certain number. The new case was identified in the Khyber Pakhtunkhwa province. The disease is highly infectious and can cause paralysis, but is preventable through vaccination. Efforts are being made to improve vaccination campaigns, particularly in areas with limited access. Special vaccination activities have been conducted and are planned to address the ongoing risk. Parents are urged to ensure their children are vaccinated. "
